insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Kerdman Alina,"SVP, Controller & CAO",2026-07-01,2026-07-06,207,0.0,0.0,A,M,1197,True,False,True,0002075228-26-000020,https://www.sec.gov/Archives/edgar/data/1058290/000207522826000020/0002075228-26-000020.txt
Kerdman Alina,"SVP, Controller & CAO",2026-07-01,2026-07-06,68,38.73,2633.64,D,F,1129,True,False,True,0002075228-26-000020,https://www.sec.gov/Archives/edgar/data/1058290/000207522826000020/0002075228-26-000020.txt
Kerdman Alina,"SVP, Controller & CAO",2026-07-01,2026-07-06,137,39.82,5455.34,D,S,992,True,False,True,0002075228-26-000020,https://www.sec.gov/Archives/edgar/data/1058290/000207522826000020/0002075228-26-000020.txt
Varrier Rajesh,President Operations CMD India,2026-06-15,2026-06-17,749,0.0,0.0,A,M,10072,False,False,True,0002031802-26-000008,https://www.sec.gov/Archives/edgar/data/1058290/000203180226000008/0002031802-26-000008.txt
Varrier Rajesh,President Operations CMD India,2026-06-15,2026-06-17,272,0.0,0.0,A,M,10344,False,False,True,0002031802-26-000008,https://www.sec.gov/Archives/edgar/data/1058290/000203180226000008/0002031802-26-000008.txt
Varrier Rajesh,President Operations CMD India,2026-06-15,2026-06-17,250,0.0,0.0,A,M,10594,False,False,True,0002031802-26-000008,https://www.sec.gov/Archives/edgar/data/1058290/000203180226000008/0002031802-26-000008.txt
Varrier Rajesh,President Operations CMD India,2026-06-15,2026-06-17,466,52.17,24311.22,D,F,10128,False,False,True,0002031802-26-000008,https://www.sec.gov/Archives/edgar/data/1058290/000203180226000008/0002031802-26-000008.txt
Singisetti Ravi Kumar,Chief Executive Officer,2026-06-15,2026-06-17,5987,0.0,0.0,A,M,125888,False,True,True,0001872870-26-000015,https://www.sec.gov/Archives/edgar/data/1058290/000187287026000015/0001872870-26-000015.txt
Singisetti Ravi Kumar,Chief Executive Officer,2026-06-15,2026-06-17,3230,52.17,168509.1,D,F,122658,False,True,True,0001872870-26-000015,https://www.sec.gov/Archives/edgar/data/1058290/000187287026000015/0001872870-26-000015.txt
Kim John Sunshin,"CLO, CAO & Corporate Secretary",2026-06-15,2026-06-17,1646,0.0,0.0,A,M,43780,False,False,True,0001853867-26-000012,https://www.sec.gov/Archives/edgar/data/1058290/000185386726000012/0001853867-26-000012.txt
Kim John Sunshin,"CLO, CAO & Corporate Secretary",2026-06-15,2026-06-17,888,52.17,46326.96,D,F,42892,False,False,True,0001853867-26-000012,https://www.sec.gov/Archives/edgar/data/1058290/000185386726000012/0001853867-26-000012.txt
Kerdman Alina,"SVP, Controller & CAO",2026-06-15,2026-06-17,199,0.0,0.0,A,M,1188,True,False,True,0002075228-26-000018,https://www.sec.gov/Archives/edgar/data/1058290/000207522826000018/0002075228-26-000018.txt
Kerdman Alina,"SVP, Controller & CAO",2026-06-15,2026-06-17,65,52.17,3391.05,D,F,1123,True,False,True,0002075228-26-000018,https://www.sec.gov/Archives/edgar/data/1058290/000207522826000018/0002075228-26-000018.txt
Kerdman Alina,"SVP, Controller & CAO",2026-06-15,2026-06-17,133,51.7,6876.1,D,S,990,True,False,True,0002075228-26-000018,https://www.sec.gov/Archives/edgar/data/1058290/000207522826000018/0002075228-26-000018.txt
Gummadi Surya,President - Americas,2026-06-15,2026-06-17,1397,0.0,0.0,A,M,37589,False,False,True,0001936541-26-000016,https://www.sec.gov/Archives/edgar/data/1058290/000193654126000016/0001936541-26-000016.txt
Gummadi Surya,President - Americas,2026-06-15,2026-06-17,598,0.0,0.0,A,M,38187,False,False,True,0001936541-26-000016,https://www.sec.gov/Archives/edgar/data/1058290/000193654126000016/0001936541-26-000016.txt
Gummadi Surya,President - Americas,2026-06-15,2026-06-17,987,52.17,51491.79,D,F,37200,False,False,True,0001936541-26-000016,https://www.sec.gov/Archives/edgar/data/1058290/000193654126000016/0001936541-26-000016.txt
