date,value
2014-07-20,4598.64884
2014-07-24,4854.164385
2014-07-28,4827.10138
2014-08-01,4640.360051
2014-08-05,5388.671556
2014-08-09,3943.67191
2014-08-13,5005.242796
2014-08-17,4790.377802
2014-08-21,4171.17037
2014-08-25,5518.83339
2014-08-29,4521.24164
2014-09-02,4898.235744
2014-09-06,4374.509017
2014-09-10,3376.078236
2014-09-14,1324.232242
2014-09-18,1377.351377
2014-09-22,1675.912079
2014-09-26,1434.487844
2014-09-30,1414.241163
2014-10-04,1529.774622
2014-10-08,1746.264213
2014-10-12,1512.905035
2014-10-16,1507.674514
2014-10-20,1594.655718
2014-10-24,1384.03494
2014-10-28,1526.996125
2014-11-01,1486.835246
2014-11-05,1457.314306
2014-11-09,1617.377478
2014-11-13,1517.703173
2014-11-17,1452.071371
2014-11-21,1726.794892
2014-11-25,1664.874896
2014-11-29,1445.846784
2014-12-03,1695.985025
2014-12-07,1425.063376
2014-12-11,1202.20984
2014-12-15,1142.716754
2014-12-19,1330.445376
2014-12-23,1027.040879
2014-12-27,1137.805769
2014-12-31,1199.101452
2015-01-04,1155.475341
2015-01-08,1396.853383
2015-01-12,1023.494179
2015-01-16,1122.890456
2015-01-20,1431.202199
2015-01-24,1356.921647
2015-01-28,1090.090661
2015-02-01,1092.88532
2015-02-05,1231.418044
2015-02-09,1116.094872
2015-02-13,1238.427218
2015-02-17,1145.700435
2015-02-21,1339.107422
2015-02-25,1123.433887
2015-03-01,1165.571078
2015-03-05,1533.646155
2015-03-09,1298.764772
2015-03-13,1252.06029
2015-03-17,1192.601782
2015-03-21,1187.797755
2015-03-25,1092.356505
2015-03-29,1261.706249
2015-04-02,1230.249736
2015-04-06,1307.380479
2015-04-10,1195.559086
2015-04-14,1060.901293
2015-04-18,1243.531803
2015-04-22,1244.559092
2015-04-26,1193.45073
2015-04-30,1265.484094
2015-05-04,1278.211315
2015-05-08,1186.896306
2015-05-12,1102.206878
2015-05-16,1383.346381
2015-05-20,1222.374912
2015-05-24,1182.721145
2015-05-28,1247.748108
2015-06-01,1224.774801
2015-06-05,1197.90588
2015-06-09,1120.578357
2015-06-13,1170.687192
2015-06-17,1197.371999
2015-06-21,1388.031518
2015-06-25,1093.79629
2015-06-29,1277.620337
2015-07-03,1063.983694
2015-07-07,1235.86248
2015-07-11,1250.772078
2015-07-15,1115.901694
2015-07-19,1226.230055
2015-07-23,1183.767535
2015-07-27,1148.042088
2015-07-31,1251.632673
2015-08-04,1236.797283
2015-08-08,1100.643382
2015-08-12,1450.393359
2015-08-16,1204.546533
2015-08-20,1120.215825
2015-08-24,1132.868942
2015-08-28,1196.44663
2015-09-01,1212.378937
2015-09-05,1041.514903
2015-09-09,1011.365144
2015-09-13,1030.711147
2015-09-17,862.770555
2015-09-21,592.583406
2015-09-25,501.978463
2015-09-29,500.114595
2015-10-03,548.980565
2015-10-07,610.197196
2015-10-11,542.136738
2015-10-15,508.370967
2015-10-19,510.764197
2015-10-23,657.427736
2015-10-27,882.735716
2015-10-31,965.656545
2015-11-04,973.281477
2015-11-08,1043.669785
2015-11-12,968.426966
2015-11-16,870.78522
2015-11-20,941.774811
2015-11-24,930.151757
2015-11-28,1018.392563
2015-12-02,1047.134906
2015-12-06,907.916905
2015-12-10,804.436101
2015-12-14,950.716368
2015-12-18,1022.238165
2015-12-22,1020.664958
2015-12-26,823.822905
2015-12-30,927.675748
2016-01-03,938.665379
2016-01-07,1006.925919
2016-01-11,685.752951
2016-01-15,678.040587
2016-01-19,550.682316
2016-01-23,493.33569
2016-01-27,574.762308
2016-01-31,524.36715
2016-02-04,537.935717
2016-02-08,548.796436
2016-02-12,608.570162
2016-02-16,627.014522
2016-02-20,513.940428
2016-02-24,640.448426
2016-02-28,525.056508
2016-03-03,600.437621
2016-03-07,548.393379
2016-03-11,538.812133
2016-03-15,570.812777
2016-03-19,589.9967
2016-03-23,526.835682
2016-03-27,542.657105
2016-03-31,676.560671
2016-04-04,519.29429
2016-04-08,606.125641
2016-04-12,577.760865
2016-04-16,593.691625
2016-04-20,519.931336
2016-04-24,627.758004
2016-04-28,574.700978
2016-05-02,534.021356
2016-05-06,549.117292
2016-05-10,581.015048
2016-05-14,576.764806
2016-05-18,532.803023
2016-05-22,455.204836
2016-05-26,629.385158
2016-05-30,552.987321
2016-06-03,107.8
2016-06-07,107.8
2016-06-11,107.8
2016-06-15,107.8
2016-06-19,107.8
2016-06-23,107.8
2016-06-27,107.8
2016-07-01,107.8
2016-07-05,107.8
2016-07-09,107.8
2016-07-13,107.8
2016-07-17,107.8
2016-07-21,107.8
2016-07-25,107.8
2016-07-29,107.8
2016-08-02,107.8
2016-08-06,107.8
2016-08-10,107.8
2016-08-14,107.8
2016-08-18,107.8
2016-08-22,107.8
2016-08-26,107.8
2016-08-30,107.8
2016-09-03,107.8
2016-09-07,107.8
2016-09-11,107.8
2016-09-15,107.8
2016-09-19,107.8
2016-09-23,107.8
2016-09-27,107.8
2016-10-01,107.8
2016-10-05,107.8
2016-10-09,107.8
2016-10-13,107.8
2016-10-17,107.8
2016-10-21,107.8
2016-10-25,107.8
2016-10-29,107.8
2016-11-02,107.8
2016-11-06,107.8
2016-11-10,107.8
2016-11-14,107.8
2016-11-18,107.8
2016-11-22,107.8
2016-11-26,107.8
2016-11-30,107.8
2016-12-04,107.8
2016-12-08,107.8
2016-12-12,107.8
2016-12-16,107.8
2016-12-20,107.8
2016-12-24,107.8
2016-12-28,107.8
2017-01-01,107.8
2017-01-05,107.8
2017-01-09,107.8
2017-01-13,107.8
2017-01-17,107.8
2017-01-21,107.8
2017-01-25,107.8
2017-01-29,107.8
2017-02-02,107.8
2017-02-06,107.8
2017-02-10,107.8
